time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
4.716,-0.285649659,0.229391061,-1.814095626,-0.572888609,0.546653888,0.50364693,-0.2856899155998556,0.22930590059859735,-1.8140736522099266,-0.5728898538133372,0.546654854930058,0.5036468379096862,0.073016917,-0.009628835,-0.064015458,0.171468773,0.010463553,-0.161805517,0.07299062139294409,-0.0096203025270173,-0.06402756485519571,0.1714660588968043,0.01045415022500764,-0.16180212404944921,0.004551572126680892,0.008345390680612186,-0.001564193522749724,3.0324473135112662e-05,-4.967913084037018e-06,4.834897393557448e-09,0.6017110846505879,-0.02720256049906145,0.5059388963833509,0.6016996437862758,-0.027223733335192,0.5059984136996553
4.717,-0.285576638,0.229381437,-1.814159639,-0.572717134,0.546664359,0.503485121,-0.2856169168685318,0.22929629013521396,-1.8141376739689499,-0.572718375681035,0.5466653239578514,0.5034850290930738,0.073025017,-0.009618997,-0.064009644,0.171480833,0.010478429,-0.161812209,0.07299873132380841,-0.009610463383386425,-0.06402175902336356,0.17147813230221692,0.010469027793352938,-0.16180881661240074,0.004553600377012468,0.008344014146331354,-0.0015633621102015827,3.0235016265978132e-05,-4.948975190484199e-06,4.329770599831304e-09,0.6017110664122582,-0.02715241935633604,0.5059389134858464,0.6016996275922749,-0.027173606582649803,0.5059984189037021
4.718,-0.285503609,0.229371823,-1.814223645,-0.572545647,0.546674845,0.503323306,-0.28554391002475554,0.22928668951113418,-1.8142016899186406,-0.5725468854831184,0.5466758078634407,0.5033232135929111,0.07303312,-0.009609159,-0.064003826,0.171492884,0.010493305,-0.16181889,0.07300684377626629,-0.009600624079794468,-0.06401594969080185,0.17149019791663322,0.010483905589362744,-0.16181550016275398,0.0045556269502294855,0.008342650482471743,-0.001562427455920945,3.01418291014377e-05,-4.928929088938126e-06,6.034286927913944e-09,0.6017110484742352,-0.02710227835260719,0.5059389310059855,0.6016996114488862,-0.027123479830821497,0.5059984240878186
4.719,-0.285430572,0.229362219,-1.814287646,-0.572374148,0.546685346,0.503161483,-0.2854708950659532,0.22927709872661,-1.814265700055083,-0.5723753832281924,0.5466863066468024,0.5031613914239325,0.073041225,-0.00959932,-0.063998004,0.171504928,0.010508179,-0.161825561,0.07301495880236189,-0.009590784524165038,-0.06401013644244433,0.17150225492599683,0.010498783361652195,-0.1618221689786343,0.004557630548081837,0.008341317822300673,-0.0015615565142419463,3.0050711854301415e-05,-4.908648850490346e-06,3.3664932641563767e-09,0.6017110304463001,-0.027052137374577526,0.5059389480540851,0.6016995953561485,-0.027073353079680805,0.5059984292520991
4.72,-0.285357527,0.229352624,-1.814351641,-0.572202637,0.546695862,0.502999655,-0.2853978719896047,0.22926751778186444,-1.8143297043746145,-0.572203868924244,0.5466968203082114,0.5029995625905196,0.073049333,-0.009589482,-0.063992179,0.171516963,0.010523053,-0.161832221,0.07302307634847145,-0.00958094474557229,-0.06400431953156452,0.17151430394830475,0.010513661408979037,-0.16182883341288423,0.00455963199104098,0.008339876725002478,-0.0015606815258093487,2.9956588271706774e-05,-4.887286604035937e-06,6.221471942069463e-09,0.6017110123525051,-0.027001996430605444,0.5059389656593751,0.6016995793140887,-0.027023226329196456,0.5059984343966482
4.721,-0.285284473,0.22934304,-1.814415631,-0.572031114,0.546706392,0.502837819,-0.2853248407931914,0.22925794667703947,-1.8143937028735937,-0.5720323425795142,0.5467073488479733,0.5028377271096164,0.073057443,-0.009579644,-0.063986349,0.17152899,0.010537926,-0.161838871,0.07303119641326866,-0.009571104824957391,-0.06399849897929917,0.17152634472982237,0.010528539761902676,-0.16183548090322628,0.0045617110537710115,0.008338548795200594,-0.0015598504437110972,2.9862130639934925e-05,-4.875360684329297e-06,4.463409009058918e-09,0.6017109943660532,-0.026951855013047726,0.5059389821161653,0.6016995633226963,-0.02697309957933273,0.505998439521577
4.722,-0.285211412,0.229333465,-1.814479614,-0.571859579,0.546716937,0.502675977,-0.2852518014741337,0.22924838541233886,-1.8144576955484093,-0.5718608042020622,0.546717892265469,0.5026758849876842,0.073065556,-0.009569805,-0.063980517,0.171541008,0.010552798,-0.16184551,0.07303931905772029,-0.009561264700624444,-0.06399267481552794,0.17153837745198217,0.010543417495600553,-0.16184212193211242,0.004563686258964861,0.00833715277860185,-0.0015589510788016625,2.9765137280646226e-05,-4.8624024897693865e-06,4.991516293628723e-09,0.6017109764813371,-0.026901714290855937,0.5059389995739781,0.6016995473819808,-0.026922972830061835,0.5059984446268869
4.723,-0.285138342,0.2293239,-1.814543592,-0.571688032,0.546727498,0.502514128,-0.2851787540299116,0.22923883398795558,-1.8145216823952746,-0.5716892538003377,0.5467284505600241,0.5025140362366771,0.073073671,-0.009559966,-0.06397468,0.171553019,0.010567669,-0.161852138,0.07304744422210842,-0.009551424383273199,-0.06398684686518505,0.17155040172444874,0.010558294555095058,-0.1618487510071497,0.004565738548993614,0.008335768869905565,-0.0015580985350687193,2.9670557858352264e-05,-4.838377788340606e-06,4.330540464003735e-09,0.6017109585326917,-0.026851572947662737,0.5059390166488523,0.6016995314919539,-0.02687284608140674,0.5059984497126081
4.724,-0.285065265,0.229314345,-1.814607563,-0.571516473,0.546738073,0.502352273,-0.2851056984579754,0.2292292924040646,-1.8145856634105841,-0.5715176913824255,0.5467390237322827,0.5023521808655358,0.073081789,-0.009550127,-0.06396884,0.171565021,0.01058254,-0.161858756,0.07305557193620754,-0.00954158389098102,-0.06398101530956973,0.17156241791224267,0.010573172258589341,-0.16185537114134638,0.004567687073387672,0.008334397413161804,-0.0015571622001560037,2.95738240247978e-05,-4.823452121455879e-06,5.614700218092837e-09,0.6017109408562228,-0.026801432402151066,0.5059390340482807,0.6016995156526153,-0.026822719333291396,0.5059984547788651
4.725,-0.284992179,0.2293048,-1.814671529,-0.571344902,0.546748663,0.50219041,-0.2850326347558112,0.22921976066090466,-1.814649638590411,-0.5713461169569681,0.5467496117816876,0.5021903188880948,0.07308991,-0.009540288,-0.063962996,0.171577015,0.01059741,-0.161865364,0.07306370216419862,-0.009531743159938436,-0.06397517982679414,0.17157442545734689,0.010588049404937152,-0.1618619774409962,0.0045697322971460785,0.008333037108303153,-0.0015562915384135234,2.9478224669088338e-05,-4.807519344062448e-06,2.410995090240656e-09,0.6017109231153001,-0.026751291287904305,0.5059390509732725,0.6016994998639973,-0.02677259258574643,0.505998459825708
4.726,-0.284919085,0.229295265,-1.814735489,-0.571173319,0.546759268,0.502028542,-0.28495956292086033,0.22921023875868135,-1.814713607931049,-0.571174530532174,0.5467602147079519,0.5020284503077419,0.073098033,-0.009530448,-0.063957149,0.171589001,0.010612279,-0.161871961,0.07307183495088931,-0.00952190222330895,-0.0639693406380343,0.17158642479409156,0.010602926264264966,-0.16186858035291504,0.004571753068245421,0.008331708598043747,-0.0015554193075277833,2.938305529742724e-05,-4.790711651692613e-06,4.625007561376276e-09,0.6017109054779008,-0.02670115026499861,0.5059390678680751,0.6016994841261157,-0.026722465838743083,0.5059984648531876
4.727,-0.284845983,0.229285739,-1.814799444,-0.571001724,0.546769887,0.501866667,-0.2848864829505753,0.22920072669762534,-1.8147775714287437,-0.5710029321163768,0.5467708325108691,0.5018665751400749,0.073106159,-0.009520608,-0.063951298,0.171600978,0.010627147,-0.161878547,0.07307997028503864,-0.009512061056016896,-0.06396349769471991,0.17159841579722782,0.010617802917245917,-0.16187516766697477,0.004573769356752966,0.008330291357802784,-0.0015546105849764125,2.928673307867058e-05,-4.783067314505923e-06,5.233133313353735e-09,0.6017108875779922,-0.02665100927730159,0.505939084781862,0.6016994684389899,-0.026672339092259613,0.5059984698613518
4.728,-0.284772872,0.229276223,-1.814863392,-0.570830117,0.546780522,0.501704785,-0.2848133948424421,0.22919122447784562,-1.814841529080012,-0.5708313217175504,0.5467814651894243,0.5017046933967526,0.073114287,-0.009510769,-0.063945443,0.171612947,0.010642015,-0.161885123,0.07308810813314674,-0.009502219779724526,-0.06395765126826478,0.1716103988263578,0.010632678555200158,-0.16188174332228963,0.004575861581275487,0.008328867809928309,-0.0015537013068003258,2.9190698292047568e-05,-4.763671842374778e-06,4.435525466917037e-09,0.6017108700028397,-0.026600867788972842,0.5059391022000287,0.60169945280259,-0.026622212346308724,0.5059984748501708
4.729,-0.284699754,0.229266718,-1.814927334,-0.570658498,0.546791171,0.501542896,-0.2847402985938535,0.2291817320995338,-1.8149054808810265,-0.5706596993442564,0.5467921127435075,0.5015428050868719,0.073122418,-0.009500929,-0.063939585,0.171624908,0.010656882,-0.161891688,0.07309624858857294,-0.009492378311837631,-0.06395180101460336,0.1716223732939551,0.01064755408321041,-0.16188830988071595,0.004577847613890795,0.008327576283373751,-0.001552793284227194,2.9096297217923173e-05,-4.7534766803043055e-06,2.4898416861596027e-09,0.6017108526747098,-0.026550727097043675,0.5059391189111023,0.6016994372169276,-0.026572085600829954,0.5059984798197262
4.73,-0.284626628,0.229257222,-1.814991271,-0.570486867,0.546801836,0.501381001,-0.28466719420227404,0.22917224956297189,-1.814969426827894,-0.5704880650049032,0.5468027751721365,0.5013809102168313,0.073130551,-0.009491088,-0.063933722,0.171636861,0.010671748,-0.161898242,0.0731043915794795,-0.009482536561901537,-0.06394594686738982,0.17163433935318032,0.010662428629032359,-0.16189487004064423,0.004579808637815153,0.008326214940843207,-0.001551935890246492,2.900339170497368e-05,-4.732035881228024e-06,2.592757819552784e-09,0.6017108350834247,-0.02650058634442134,0.5059391358214324,0.6016994216820519,-0.026521958855855208,0.5059984847700157
4.731,-0.284553493,0.229247735,-1.815055202,-0.570315224,0.546812515,0.5012191,-0.2845940816652293,0.22916277686834596,-1.8150333669169996,-0.5703164187074643,0.5468134524757343,0.5012190087971807,0.073138687,-0.009481248,-0.063927857,0.171648805,0.010686613,-0.161904786,0.07311253704471296,-0.009472694625926106,-0.0639400891055786,0.17164629743895185,0.010677303597805287,-0.1619014196505455,0.004581865628673076,0.008324745683926625,-0.001551092950770716,2.8909271382104862e-05,-4.720056245283329e-06,4.3005015304409065e-09,0.6017108174502805,-0.026450445087234403,0.5059391531937378,0.6016994061979699,-0.026471832111358142,0.5059984897011517
4.732,-0.28448035,0.229238259,-1.815119127,-0.57014357,0.546823209,0.501057192,-0.2845209609801699,0.22915331401575492,-1.815097301144774,-0.5701447604601,0.5468241446536064,0.5010571008422173,0.073146826,-0.009471408,-0.063921987,0.171660742,0.010701477,-0.16191132,0.07312068505942053,-0.009462852591042036,-0.06393422777440838,0.1716582473643476,0.0106921778720821,-0.16190795496336718,0.004583916828578005,0.008323390245348478,-0.0015502160275484567,2.879847330367058e-05,-4.706972104759691e-06,4.270417341967214e-09,0.6017108000193677,-0.026400303987145487,0.5059391698207477,0.6016993907646527,-0.026421705367316237,0.5059984946131509
4.733,-0.284407199,0.229228793,-1.815183046,-0.569971903,0.546833918,0.500895277,-0.28444783214450314,0.22914386100541784,-1.8151612295073496,-0.5699730902716931,0.5468348517049768,0.5008951863630332,0.073154967,-0.009461567,-0.063916114,0.171672669,0.010716341,-0.161917842,0.0731288356667563,-0.009453010337097318,-0.06392836257572043,0.17167018840689488,0.010707051370415409,-0.161914479184156,0.004585941115188286,0.008322066200161272,-0.0015493422005072865,2.8706620071650146e-05,-4.692234975503182e-06,2.8856329414850406e-09,0.6017107827611328,-0.026350162978162405,0.505939186542482,0.6016993753821006,-0.026371578623713324,0.5059984995059931
4.734,-0.28433404,0.229219336,-1.815246959,-0.569800224,0.546844642,0.500733356,-0.2843746951556893,0.22913441783756835,-1.8152251520009852,-0.5698014081503924,0.5468455736294372,0.500733265367025,0.073163111,-0.009451726,-0.063910237,0.171684589,0.010731203,-0.161924355,0.07313698881385525,-0.009443167849471088,-0.06392249363557963,0.171682121300694,0.010721924460414667,-0.16192099600822976,0.00458795929182465,0.00832065323258583,-0.001548453751907708,2.8618406460179102e-05,-4.67702457884224e-06,3.1795834232184525e-09,0.60171076543386,-0.026300022020186414,0.5059392038157275,0.6016993600503416,-0.026321451880532948,0.5059985043797189
4.735,-0.284260873,0.229209889,-1.815310866,-0.569628534,0.54685538,0.500571428,-0.2843015500112011,0.22912498451237986,-1.8152890686219705,-0.5696297141043309,0.5468563104265912,0.5005713378653293,0.073171257,-0.009441885,-0.063904356,0.1716965,0.010746065,-0.161930856,0.07314514448818492,-0.009433325188499384,-0.06391662098526626,0.17169404606138333,0.010736797154003167,-0.16192750169578257,0.00458995135641016,0.008319252532001213,-0.001547550478094184,2.8509963851786058e-05,-4.670342913752103e-06,2.059674786281086e-09,0.6017107481374111,-0.026249881222558873,0.5059392208366006,0.6016993447693876,-0.026271325137759725,0.505998509234393
4.736,-0.284187698,0.229200452,-1.815374768,-0.569456831,0.546866134,0.500409494,-0.28422839670849,0.22911556103004788,-1.8153529793663994,-0.5694580081423906,0.5468670620949423,0.5004094038666186,0.073179406,-0.009432044,-0.063898472,0.171708403,0.010760926,-0.161937347,0.07315330271114105,-0.0094234823319952,-0.06391074442891825,0.17170596194040377,0.010751668351112244,-0.16193399871065473,0.004591936626178461,0.00831786363511628,-0.0015467318253634676,2.842496700372621e-05,-4.652124979550969e-06,2.536996652757765e-09,0.6017107308179136,-0.026199740413034956,0.505939237597132,0.6016993295392402,-0.02622119839543757,0.5059985140699583
4.737,-0.284114514,0.229191025,-1.815438663,-0.569285117,0.546876902,0.500247554,-0.2841552352450927,0.22910614739070648,-1.8154168842308338,-0.5692862902721116,0.5468778286346998,0.5002474633818673,0.073187557,-0.009422202,-0.063892584,0.171720298,0.010775787,-0.161943827,0.07316146339731328,-0.009413639341400408,-0.06390486443447674,0.1717178702789105,0.010766539757497954,-0.16194048475129555,0.004593996563003466,0.008316507757359717,-0.001545814581659588,2.8320884412735836e-05,-4.642725746470747e-06,4.474501635876006e-09,0.6017107137500775,-0.026149599221467843,0.5059392545491085,0.6016993143598912,-0.026171071653534918,0.5059985188865105
4.738,-0.284041323,0.229181608,-1.815502553,-0.569113391,0.546887685,0.500085607,-0.28408206561839855,0.22909674359460486,-1.8154807832112667,-0.5691145605025026,0.5468886100445695,0.5000855164266934,0.073195711,-0.009412361,-0.063886692,0.171732184,0.010790646,-0.161950297,0.07316962669411158,-0.009403796101620308,-0.06389898043288213,0.17172976960898156,0.01078140986966062,-0.16194695517392654,0.004595947957622137,0.008315142571921376,-0.001544968172545902,2.821883208925513e-05,-4.632380525307518e-06,4.373834021631491e-09,0.6017106965618501,-0.026099458680302078,0.5059392710213796,0.601699299231363,-0.026120944912055907,0.5059985236840071
4.739,-0.283968123,0.2291722,-1.815566437,-0.568941653,0.546898483,0.499923653,-0.28400888782592754,0.22908734964191707,-1.8155446763040268,-0.5689428188418386,0.5468994063237148,0.4999235630114663,0.073203867,-0.009402519,-0.063880796,0.171744063,0.010805505,-0.161956756,0.07317779247103015,-0.009393952687799972,-0.06389309276000572,0.171741660664017,0.010796279145317621,-0.16195341522714718,0.00459797317214905,0.00831370956429163,-0.0015441075177604624,2.8121508738487844e-05,-4.6203098069980825e-06,2.703772981060839e-09,0.6017106793295691,-0.026049317594447084,0.5059392880430952,0.6016992841536469,-0.026070818171030186,0.5059985284624339
4.74,-0.283894915,0.229162803,-1.815630315,-0.568769903,0.546909296,0.499761693,-0.2839357018651497,0.22907796553278095,-1.8156085635054544,-0.5687710652983571,0.5469102174714093,0.4997616031430217,0.073212026,-0.009392677,-0.063874897,0.171755932,0.010820363,-0.161963205,0.07318596077783264,-0.009384109136108536,-0.06388720142750788,0.17175354348157781,0.010811147694489648,-0.16195986844458443,0.004599990958316091,0.008312389444075259,-0.0015432487235162995,2.8023003986688e-05,-4.607061337699898e-06,2.646501662262292e-09,0.6017106623685029,-0.025999176666526014,0.5059393044440234,0.6016992691267308,-0.0260206914304483,0.5059985332218074
4.741,-0.283821699,0.229153415,-1.815694187,-0.568598141,0.546920124,0.499599727,-0.28386250773352784,0.22906859126742254,-1.8156724448117971,-0.5685992998803818,0.5469210434870608,0.4995996368318741,0.073220188,-0.009382835,-0.063868994,0.171767794,0.01083522,-0.161969643,0.07319413162185821,-0.00937426535839998,-0.06388130634261914,0.17176541797520806,0.010826015651498884,-0.1619663111476225,0.0046020009156211295,0.008310980425745053,-0.00154237757432929,2.7929657221481552e-05,-4.5926963576845e-06,3.956187530906887e-09,0.6017106453368164,-0.025949035798040154,0.5059393213935753,0.601699254150628,-0.02597056469029893,0.5059985379621338
4.742,-0.283748475,0.229144037,-1.815758053,-0.568426367,0.546930967,0.499437754,-0.28378930542854297,0.22905922684600521,-1.815736320219356,-0.5684275225961402,0.5469318843701819,0.4994376640915064,0.073228352,-0.009372992,-0.063863088,0.171779647,0.010850076,-0.16197607,0.07320230498485895,-0.009364421417324685,-0.06387540755873228,0.17177728424166097,0.010840883121090286,-0.16197274036764164,0.004603983157117908,0.008309603745971679,-0.0015415095118027633,2.783743948031603e-05,-4.577262364441337e-06,3.354892115225966e-09,0.6017106284051182,-0.02589889504003666,0.5059393383064326,0.6016992392253382,-0.02592043795056858,0.505998542683454
4.743,-0.283675242,0.229134669,-1.815821913,-0.568254581,0.546941824,0.499275775,-0.2837160949477031,0.22904987226871198,-1.81580018972445,-0.5682557334537043,0.5469427401204617,0.4992756849309934,0.073236519,-0.00936315,-0.063857177,0.171791492,0.010864931,-0.161982487,0.07321048083984302,-0.009354577293234965,-0.06386950509409704,0.17178914243583357,0.01085575027976651,-0.16197916051303116,0.004606057973451372,0.008308218993502113,-0.0015406125384429536,2.774820241774334e-05,-4.57084450039124e-06,4.0880622509398e-09,0.601710611599053,-0.025848753841553735,0.5059393550913205,0.6016992243508696,-0.02587031121124917,0.5059985473858244
4.744,-0.283602002,0.229125311,-1.815885767,-0.568082784,0.546952697,0.499113789,-0.2836428762884215,0.22904052753575027,-1.81586405332324,-0.5680839324614678,0.5469536107364303,0.49911369936269495,0.073244688,-0.009353307,-0.063851263,0.171803329,0.010879785,-0.161988893,0.07321865928160633,-0.009344732961706898,-0.0638635987900679,0.17180099223647863,0.010870615968635044,-0.16198556829845856,0.00460800321002125,0.008306865659110652,-0.0015397214997106001,2.7642756399048896e-05,-4.552848620491268e-06,2.935791754143903e-09,0.6017105947959366,-0.025798613316419926,0.5059393718017998,0.6016992095272458,-0.025820184472344545,0.5059985520692097
4.745,-0.283528753,0.229115962,-1.815949615,-0.567910975,0.546963584,0.498951797,-0.2835696494482094,0.2290311926473391,-1.8159279110118876,-0.5679121196280001,0.5469644962179224,0.49895170739491973,0.07325286,-0.009343464,-0.063845345,0.171815157,0.010894639,-0.161995288,0.07322684021211198,-0.009334888411191206,-0.06385768864766407,0.17181283346773205,0.010885481492106166,-0.16199196777523167,0.004610040578697516,0.008305423489915406,-0.001538820686376452,2.7539624539107965e-05,-4.543425277302171e-06,3.197259268450349e-09,0.6017105779471068,-0.02574847230334421,0.5059393889683628,0.6016991947544758,-0.025770057733854098,0.5059985567336636
4.746,-0.283455496,0.229106624,-1.816013458,-0.567739154,0.546974486,0.498789798,-0.28349641442449997,0.22902186760364304,-1.8159917627865247,-0.5677402949620747,0.5469753965637083,0.498789709039323,0.073261034,-0.009333621,-0.063839424,0.171826977,0.010909492,-0.162001673,0.07323502370941036,-0.009325043696064815,-0.06385177463714073,0.17182466592549955,0.010900345785844888,-0.16199835559670261,0.004612048261792012,0.008304093556992936,-0.001538006883770926,2.744139049504213e-05,-4.53253000567283e-06,1.489767182949479e-09,0.6017105611730162,-0.02569833139839437,0.5059394050670356,0.6016991800325535,-0.02571993099578229,0.5059985613791613
4.747,-0.283382231,0.229097295,-1.816077294,-0.567567321,0.546985403,0.498627794,-0.2834231712147891,0.22901255240484328,-1.8160556086435675,-0.5675684584716834,0.5469863117730895,0.4986277043024135,0.073269211,-0.009323778,-0.063833498,0.171838789,0.010924344,-0.162008047,0.07324320971088792,-0.009315198799764125,-0.06384585704273435,0.17183649039132765,0.010915209381189511,-0.1620047369095341,0.004614047261153609,0.008302675510955329,-0.0015370838308539359,2.7346651012671863e-05,-4.520421490340071e-06,4.285522303693025e-09,0.6017105445221028,-0.025648190616935716,0.5059394221564756,0.6016991653614727,-0.025669804258122552,0.505998566005689
4.748,-0.283308957,0.229087976,-1.816141125,-0.567395476,0.546996335,0.498465782,-0.28334991981654273,0.2290032470511355,-1.8161194485791068,-0.5673966101654638,0.5469972418451376,0.49846569320139017,0.07327739,-0.009313935,-0.063827569,0.171850593,0.010939195,-0.162014411,0.0732513982463721,-0.009305353707782928,-0.06383993553937625,0.17184830621956643,0.010930072048088007,-0.1620111010233317,0.004616116726833541,0.008301269042107866,-0.0015362490414299046,2.7256870144709566e-05,-4.506975420495718e-06,1.5976960976438087e-09,0.6017105278002697,-0.025598049294543197,0.505939438762089,0.6016991507412486,-0.025619677520884853,0.5059985706132658
4.749,-0.283235676,0.229078667,-1.816204949,-0.56722362,0.547007281,0.498303765,-0.28327666022722114,0.228993951542661,-1.8161832825895787,-0.5672247500512794,0.5470081867793644,0.49830367574046314,0.073285572,-0.009304091,-0.063821637,0.171862388,0.010954045,-0.162020763,0.0732595893215669,-0.009295508474495853,-0.06383401047186811,0.17186011418440889,0.010944934226735656,-0.16201746092703903,0.004618076290777151,0.008299895223818354,-0.001535337283817384,2.7148656768838375e-05,-4.50240701184608e-06,3.6127737401692236e-09,0.6017105112756658,-0.025547908807184362,0.5059394555540822,0.6016991361718735,-0.02556955078402432,0.5059985752019258
4.75,-0.283162386,0.229069368,-1.816268768,-0.567051751,0.547018243,0.498141741,-0.283203392444299,0.22898466587963975,-1.816247110670992,-0.567052878138133,0.547019146573993,0.49814165193541987,0.073293757,-0.009294247,-0.0638157,0.171874174,0.010968895,-0.162027106,0.07326778292218168,-0.009285663021236054,-0.06382808141341825,0.17187191314633168,0.01095979462865557,-0.1620238050432903,0.004620125986266044,0.008298532460745238,-0.0015344837059432237,2.7064469995397022e-05,-4.485554257393706e-06,3.117203690727849e-09,0.6017104947503605,-0.02549776772357677,0.5059394720800887,0.6016991216533554,-0.025519424047604985,0.5059985797715852
4.751,-0.283089088,0.229060079,-1.816332581,-0.566879871,0.547029219,0.49797971,-0.28313011646524994,0.22897539006225973,-1.8163109328197184,-0.566880994433841,0.5470301212288939,0.4979796217953295,0.073301944,-0.009284403,-0.06380976,0.171885953,0.010983743,-0.162033437,0.07327597904903983,-0.009275817380015558,-0.06382214872640127,0.17188370429197178,0.010974654900969872,-0.16203014009035102,0.004622145544198042,0.008297181374338526,-0.0015336348000993816,2.6966092875557734e-05,-4.478239424222236e-06,8.612396174001616e-10,0.6017104782522463,-0.02544762681879858,0.5059394883469843,0.6016991071857104,-0.025469297311575823,0.5059985843223176
4.752,-0.283015782,0.229050799,-1.816396387,-0.566707979,0.54704021,0.497817674,-0.28305683228754697,0.22896612409071324,-1.8163747490320414,-0.5667090989466393,0.54704111074284,0.49781758532571535,0.073310133,-0.009274559,-0.063803816,0.171897723,0.010998591,-0.162039758,0.07328417770295817,-0.009265971546489943,-0.06381621232299822,0.17189548720160763,0.0109895139460802,-0.16203646961413878,0.00462413469553391,0.008295741858475245,-0.0015326962687092216,2.6870529571065838e-05,-4.468901439920632e-06,2.9519850142101e-09,0.6017104618761898,-0.025397486043425992,0.50593950560254,0.6016990927689417,-0.025419170575947485,0.5059985888540792
4.753,-0.282942468,0.22904153,-1.816460188,-0.566536076,0.547051216,0.497655631,-0.28298353990866004,0.22895686796518944,-1.8164385593039993,-0.5665371916852695,0.5470521151145418,0.4976555425423052,0.073318325,-0.009264715,-0.063797868,0.171909485,0.011013438,-0.162046068,0.07329237888691739,-0.009256125523794517,-0.06381027195785138,0.17190726136978712,0.011004371701760902,-0.16204278341016953,0.004626113127656206,0.008294413956945988,-0.001531832354429108,2.6760965815830762e-05,-4.4579962986419225e-06,2.6058979041287786e-09,0.6017104455025819,-0.025347345392638512,0.5059395216595507,0.601699078403064,-0.025369043840748295,0.5059985933668659
4.754,-0.282869146,0.22903227,-1.816523983,-0.56636416,0.547062237,0.497493582,-0.2829102393260731,0.22894762168591,-1.8165023636317494,-0.5663652726584093,0.5470631343430573,0.49749349345529564,0.07332652,-0.009254871,-0.063791916,0.171921238,0.011028284,-0.162052368,0.07330058258694819,-0.009246279279412848,-0.0638043277501595,0.17191902686020574,0.011019228515578,-0.16204908700955595,0.004628080868346873,0.00829299699725665,-0.0015309614574892105,2.667544777446018e-05,-4.445688362044939e-06,3.1548775147882785e-09,0.6017104291261676,-0.025297204808740866,0.5059395383875016,0.6016990640880783,-0.02531891710599151,0.5059985978606415
4.755,-0.282795815,0.22902302,-1.816587772,-0.566192233,0.547073273,0.497331526,-0.28283693053732195,0.22893838525302446,-1.8165661620116431,-0.5661933418739573,0.5470741684277443,0.4973314380761736,0.073334717,-0.009245026,-0.063785961,0.171932984,0.011043129,-0.162058657,0.07330878875116356,-0.009236432885542755,-0.06379837989362257,0.17193078445200694,0.011034084686965375,-0.16205537912208323,0.004630118708923159,0.008291612408408804,-0.0015300967705977886,2.6576575132608582e-05,-4.432120925539074e-06,1.5412459841712498e-09,0.6017104128013633,-0.02524706375716446,0.5059395549455817,0.6016990498239889,-0.025268790371684478,0.5059986023354506
4.756,-0.282722476,0.22901378,-1.816651555,-0.566020295,0.547084323,0.497169464,-0.2827636135398674,0.22892915866671373,-1.8166299544399318,-0.5660213993402562,0.5470852173679717,0.4971693764119986,0.073342917,-0.009235181,-0.063780002,0.17194472,0.011057973,-0.162064935,0.07331699745453443,-0.009226586310731678,-0.06379242828861749,0.17194253370109888,0.011048940227437402,-0.16206166417499435,0.00463214489605096,0.008290239543260226,-0.00152922418757373,2.6459402927059283e-05,-4.427293435522832e-06,1.0980037701280056e-09,0.6017103965026156,-0.025196922890110836,0.5059395712424021,0.6016990356107945,-0.025218663637798733,0.5059986067913089
4.757,-0.282649129,0.22900455,-1.816715332,-0.565848344,0.547095389,0.497007396,-0.28269028833113935,0.22891994192717677,-1.8166937409126853,-0.5658494450663931,0.5470962811619897,0.4970073084731282,0.073351119,-0.009225336,-0.063774039,0.171956449,0.011072816,-0.162071203,0.0733252087280639,-0.00921673953697865,-0.06378647275345611,0.17195427386308396,0.01106379401804152,-0.16206793887039628,0.004634138552657152,0.008288878021896345,-0.0015283469298781327,2.637160169555175e-05,-4.4106289180554856e-06,1.4502471201715809e-09,0.6017103803712142,-0.025146782093862192,0.5059395877150096,0.6016990214484812,-0.02516853690435884,0.5059986112281036
4.758,-0.282575774,0.228995329,-1.816779103,-0.565676382,0.547106469,0.496845322,-0.2826169549086457,0.2289107350346158,-1.8167575214261737,-0.5656774790603973,0.547107359809574,0.4968452342707306,0.073359324,-0.009215491,-0.063768072,0.171968169,0.011087658,-0.16207746,0.07333342249366426,-0.009206892560977582,-0.06378051348842376,0.17196600599576278,0.011078647584322398,-0.16207420239760903,0.004636120991283743,0.00828742775797274,-0.0015274620913203751,2.626721642051688e-05,-4.402887901144674e-06,2.5796169356162325e-09,0.6017103640945785,-0.025096641434835254,0.5059396045103483,0.6016990073370679,-0.025118410171339912,0.5059986156459046
