time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,ddq_ref_1,ddq_ref_2,ddq_ref_3,ddq_ref_4,ddq_ref_5,ddq_ref_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
10.085,-0.724766385,0.405817957,-2.42241129,-0.749609606,1.337916897,0.211609616,-0.7075481159375312,0.4089797353088695,-2.4183371904923003,-0.7522474391012377,1.3373798441957434,0.21162606051424823,0.038088386,0.047114918,-0.108052476,0.063347757,0.105575684,-0.117489271,-0.08477493399299998,0.04219347210204714,-0.1296640817003863,0.07576290713645446,0.10931024420113945,-0.11753129286455334,0.03948399999999097,0.005280000000002616,0.011941999999990571,0.025108999999989834,-0.0020959999999874412,0.009553999999987184,0.7632495224721352,-20.443705683886773,4.458769614247727,0.6353202832097319,0.09015902270753931,0.0004460694827361756,0.38494914152883936,-0.1162670282068634,0.2849491471257033,0.3876552956203976,-0.11035126527346104,0.2842538930425171
10.086,-0.724728277,0.405865075,-2.422519336,-0.749546246,1.338022471,0.211492131,-0.7076319650034715,0.4090218658554691,-2.4184667213005304,-0.7521716373937867,1.3374891365211679,0.21150853753199592,0.038127875,0.047120193,-0.108040531,0.063372871,0.105573586,-0.117479708,-0.08384906594026639,0.0421305465996389,-0.1295308082302143,0.075801707451041,0.10929232542442222,-0.1175229822523133,0.039494000000019014,0.005270500000001732,0.011948000000003844,0.02511950000000951,-0.002099499999999921,0.00957150000000695,0.7577190340003501,-20.440589998786447,4.456646535918696,0.6347877381964337,0.09013194565304723,0.00044628360851274286,0.3849285921133275,-0.11622634193654818,0.2849285974705378,0.38761600853741224,-0.11035379182183168,0.28423271467144656
10.087,-0.724690129,0.405912197,-2.422627371,-0.749482861,1.338128044,0.211374656,-0.707714894645255,0.4090639343116143,-2.418596119399008,-0.7520957980514693,1.3375984108907535,0.21139102289940473,0.038167374,0.047125459,-0.10802858,0.063397996,0.105571485,-0.117470128,-0.08292964178363281,0.04206845614518958,-0.12939809847741737,0.07583934231739155,0.10927436958555072,-0.1175146325911991,0.03950450000002448,0.005261500000006691,0.011953999999995801,0.02513000000001142,-0.0021029999999981897,0.009588500000006661,0.7522300516130287,-20.437484136738142,4.454522750877594,0.6342572616193518,0.09010504989899258,0.00044650084469345815,0.38490804969538156,-0.11618564796152481,0.28490805542576597,0.38757687031743293,-0.1103559969538972,0.2842115878984786
10.088,-0.724651942,0.405959325,-2.422735393,-0.74941945,1.338233614,0.211257191,-0.707796911259968,0.4091059415087737,-2.418725385352465,-0.7520199222241342,1.3377076672699713,0.21127351665805186,0.038206884,0.047130716,-0.108016623,0.063423131,0.10556938,-0.117460531,-0.08201661471295901,0.04200719715941085,-0.1292659534566725,0.07587582733519307,0.1092563792178399,-0.1175062413528781,0.03951449999998147,0.005251499999996412,0.011960000000001969,0.025139999999989726,-0.0021060000000119317,0.009606499999996743,0.7467814873270353,-20.43438951310671,4.452398809273069,0.6337288680088276,0.09007833168269275,0.00044672104382046773,0.38488751481273775,-0.11614494727046609,0.2848875204271119,0.3875378799076566,-0.1103578830058489,0.2841905122315081
10.089,-0.724613716,0.406006459,-2.422843404,-0.749356014,1.338339183,0.211139735,-0.7078780211992339,0.4091478882735062,-2.418854519726169,-0.7519440110468235,1.337816905624998,0.21115601885313154,0.038246403,0.047135962,-0.10800466,0.063448276,0.105567273,-0.117450915,-0.08110993926594613,0.041946764732483294,-0.12913437370379904,0.07591117731062026,0.10923835502676735,-0.11749780492032161,0.03952449999999175,0.005241500000000343,0.011966499999992664,0.025149999999996453,-0.0021089999999901465,0.009624500000001035,0.7413733280195294,-20.43130516120677,4.450274667293902,0.633202572418985,0.09005180190910894,0.0004469406842781741,0.3848669867401452,-0.11610423920961016,0.2848669923016601,0.38749903626144133,-0.11035945229574926,0.2841694871814176
10.09,-0.724575449,0.406053597,-2.422951403,-0.749292554,1.338444749,0.211022289,-0.7079582307691169,0.40918977542839013,-2.4189835230857963,-0.7518680656391016,1.3379261259247768,0.2110385295249531,0.038285933,0.047141199,-0.10799269,0.063473431,0.105565162,-0.117441282,-0.0802095698829336,0.041887154883982175,-0.12900335962766754,0.07594540772193577,0.1092202997788625,-0.1174893281784138,0.03953500000002208,0.00523250000000175,0.011972500000005937,0.02516050000001613,-0.002113000000001364,0.00964200000000659,0.7360059497133082,-20.42822999837951,4.448149749784982,0.6326782712414545,0.09002541263498715,0.00044716330129432953,0.384846465933391,-0.11606352328241207,0.2848464716822267,0.3874603383384342,-0.11036070712354078,0.28414851226199733
10.091,-0.724537144,0.406100741,-2.423059389,-0.749229068,1.338550313,0.210904852,-0.7080375462295705,0.4092316037928862,-2.4191123959979053,-0.7517920871058414,1.3380353281371202,0.21092104871614403,0.038325473,0.047146427,-0.107980715,0.063498597,0.105563047,-0.117431631,-0.07931546045353552,0.04182836449608551,-0.1288729121087355,0.07597853326017281,0.10920221234337027,-0.11748080880907796,0.03954499999998262,0.005222499999995023,0.011978500000004999,0.02517149999999191,-0.0021160000000080004,0.009659499999997934,0.7306780335978618,-20.425166116136143,4.446024913069316,0.6321560867392702,0.08999921519008719,0.00044738514895559944,0.3848259525357433,-0.11602280101290659,0.28482595819967377,0.3874217851043761,-0.11036164977072584,0.2841275869891137
10.092,-0.724498799,0.40614789,-2.423167364,-0.749165556,1.338655875,0.210787426,-0.7081159737961703,0.4092733741814649,-2.4192411390295034,-0.7517160765361351,1.3381445122322915,0.21080357646459388,0.038365023,0.047151644,-0.107968733,0.063523774,0.10556093,-0.117421963,-0.07842756659977072,0.041770388578746966,-0.12874303159834347,0.07601056970635178,0.10918409517121219,-0.11747225155015187,0.039554999999985796,0.005212500000002507,0.011985499999994431,0.025181499999995083,-0.0021189999999862152,0.009676999999989278,0.7253897468971418,-20.422112676394285,4.443900268748142,0.6316359864248737,0.08997319896604583,0.000447612242685184,0.38480544621861373,-0.11598207114163722,0.28480545189576867,0.38738337553126556,-0.1103622825012447,0.28410671088188016
10.093,-0.724460414,0.406195044,-2.423275327,-0.74910202,1.338761435,0.210670009,-0.7081935196396985,0.40931508740446676,-2.419369752747272,-0.7516400350046702,1.3382536781820944,0.2106861128171988,0.038404583,0.047156852,-0.107956744,0.06354896,0.105558809,-0.117412277,-0.07754584352818569,0.041713223001822876,-0.12861371776874878,0.07604153146493961,0.10916594980294037,-0.11746364739509438,0.03956550000002679,0.005203000000001623,0.011991500000007704,0.02519150000001602,-0.002122499999998695,0.00969500000000778,0.7201413509330261,-20.41906877333391,4.441774763073312,0.631117797814525,0.08994733895376754,0.00044783888916273334,0.38478494700866195,-0.1159413337492731,0.28478495282362776,0.3873451085974431,-0.11036260756140998,0.28408588346229807
10.094,-0.724421989,0.406242204,-2.423383278,-0.749038458,1.338866993,0.210552601,-0.708270189885884,0.4093567442686361,-2.4194982377191443,-0.7515639635721245,1.3383628259589773,0.21056865781583514,0.038444154,0.04716205,-0.10794475,0.063574157,0.105556685,-0.117402573,-0.07667024618547338,0.04165686416932888,-0.12848497187218386,0.07607143254576984,0.10914777688288456,-0.11745500136363893,0.039575999999982514,0.0051934999999971865,0.011997000000008029,0.025202499999988248,-0.0021260000000111745,0.009712999999990757,0.7149321813351057,-20.41603498711206,4.439648925468177,0.6306016621650437,0.08992164766509862,0.000448064943642345,0.38476445513476026,-0.11590058899465136,0.2847644607181549,0.3873069832870937,-0.1103626271793937,0.2840651042546939
10.095,-0.724383525,0.406289369,-2.423491216,-0.748974872,1.338972548,0.210435203,-0.7083459906162263,0.40939834557665933,-2.419626594513954,-0.7514878632830864,1.338471955536878,0.21045121149712737,0.038483735,0.047167239,-0.10793275,0.063599365,0.105554557,-0.117392851,-0.07580073034235117,0.04160130802323757,-0.12835679480991993,0.07610028903810415,0.10912957790073903,-0.11744631870778845,0.03958549999998695,0.005183999999999855,0.012003499999991618,0.02521299999999016,-0.002129499999988127,0.009730499999989206,0.7097608871130556,-20.413011573078556,4.437523732688819,0.6300875616916349,0.0898961230985853,0.00044829286373267055,0.3847439705401297,-0.11585983739336199,0.28474397589610506,0.38726899859057423,-0.11036234356584028,0.2840443727861348
10.096,-0.724345022,0.406336538,-2.423599143,-0.74891126,1.339078102,0.210317815,-0.7084209278693732,0.4094398921270807,-2.419754823699444,-0.7514117351690849,1.3385810668896845,0.21033377390011712,0.038523325,0.047172418,-0.107920743,0.063624583,0.105552426,-0.117383112,-0.07493725314694455,0.041546550421357305,-0.12822918548992904,0.076128114001472,0.10911135280648031,-0.11743759701025615,0.03959600000002439,0.005174000000003787,0.012010000000003629,0.025223000000011098,-0.0021324999999947636,0.009748000000008972,0.7046289460894584,-20.409999140685933,4.435398437989077,0.6295754859203532,0.08987079314148788,0.0004485226719370805,0.3847234929287733,-0.11581907859639963,0.28472349870513736,0.38723115350447057,-0.1103617589146985,0.28402368858646054
10.097,-0.724306479,0.406383713,-2.423707058,-0.748847623,1.339183653,0.210200437,-0.7084950076395341,0.40948138471364315,-2.419882925843865,-0.7513355802469978,1.3386901599943868,0.21021634506524578,0.038562927,0.047177587,-0.10790873,0.063649811,0.105550292,-0.117373355,-0.07407977016088797,0.041492586562448794,-0.1281021444211368,0.07615492208709658,0.10909310470234618,-0.11742883487133726,0.03960649999998367,0.00516399999999706,0.012015999999995586,0.02523299999998585,-0.002136000000007243,0.009766000000006159,0.6995354176955861,-20.406996767447755,4.433272878989847,0.6290653602666871,0.08984561590179943,0.00044875477465647714,0.38470302251085586,-0.1157783123774441,0.2847030283176687,0.3871934470315457,-0.11036087540231213,0.28400305118866603
10.098,-0.724267896,0.406430894,-2.42381496,-0.74878396,1.339289202,0.210083069,-0.7085682358775183,0.40952282412598473,-2.4200109015160365,-0.751259399519612,1.338799234827719,0.2100989250349512,0.038602538,0.047182746,-0.107896711,0.063675049,0.105548154,-0.11736358,-0.07322823798418397,0.041439412341601624,-0.12797567217142233,0.07618072738581927,0.1090748333320418,-0.11742003029456596,0.03961599999999166,0.005154000000000991,0.012021999999987543,0.025243499999991315,-0.0021394999999984066,0.009783999999989135,0.6944791213226864,-20.404004506476543,4.43114761167657,0.6285572548669821,0.08982060716252502,0.0004489885470837813,0.3846825597102012,-0.11573753907136507,0.28468256504260997,0.38715587818052727,-0.11035969518783223,0.28398246012826595
10.099,-0.724229274,0.406478079,-2.423922851,-0.748720272,1.339394749,0.20996571,-0.708640618492094,0.40956421114964137,-2.420138751284658,-0.7511831939749646,1.338908291367676,0.2099815138526465,0.038642159,0.047187895,-0.107884686,0.063700298,0.105546013,-0.117353787,-0.07238261457580027,0.041387023656660527,-0.12784976862169958,0.07620554464738942,0.10905653995711648,-0.11741118230470676,0.03962650000002199,0.00514450000000366,0.012028500000013764,0.025254500000016833,-0.0021430000000037808,0.009801500000001795,0.6894612841889718,-20.40102221750868,4.429022548185537,0.6280511955375265,0.08979577028977877,0.00044922057124013095,0.38466210375025667,-0.11569675850991853,0.2846621092354794,0.38711844596626654,-0.11035822041396764,0.28396191494358575
10.1,-0.724190612,0.406525269,-2.42403073,-0.74865656,1.339500294,0.209848361,-0.7087121613484263,0.4096055465662981,-2.420266475718179,-0.7511069645862427,1.3390173295936814,0.20986411155497237,0.038681791,0.047193035,-0.107872654,0.063725558,0.105543868,-0.117343977,-0.07154285633229211,0.04133541665674102,-0.1277244335205645,0.07622938872187236,0.10903822600531589,-0.11740229767411832,0.03963699999998482,0.005134999999995671,0.012034999999997353,0.025264499999988033,-0.002146000000003312,0.009819000000000244,0.6844809811150234,-20.398050135719597,4.426897592761672,0.6275470287408917,0.08977110842160738,0.0004494542636682204,0.3846416548734761,-0.11565597045218323,0.2846416606360674,0.3870811494099716,-0.11035645320643349,0.2839414151757094
10.101,-0.72415191,0.406572465,-2.424138597,-0.748592821,1.339605837,0.209731022,-0.70878287026917,0.4096468311534135,-2.420394075384848,-0.7510307123143769,1.3391263494867935,0.20974671818028376,0.038721433,0.047198165,-0.107860616,0.063750827,0.105541721,-0.117334149,-0.07070892074371037,0.041284587115379884,-0.12759966666940692,0.07625227186582713,0.10901989311220744,-0.11739337468859608,0.039646999999988,0.005124999999999602,0.012040499999990573,0.02527449999999476,-0.0021489999999886322,0.009836999999990326,0.6795376438214089,-20.395088529755117,4.424772415217526,0.6270447837324662,0.08974661352533893,0.00044968993892897236,0.38462121344103944,-0.11561517514910703,0.28462121903064763,0.3870439875387521,-0.11035439567415768,0.28392096036849224
10.102,-0.724113169,0.406619666,-2.424246451,-0.748529058,1.339711378,0.209613693,-0.7088527510353315,0.4096880656837645,-2.420521550853933,-0.7509544381055924,1.3392353510296162,0.2096293337682795,0.038761085,0.047203285,-0.107848573,0.063776107,0.10553957,-0.117324303,-0.06988076616154947,0.0412345303510133,-0.1274754690849737,0.07627420878449723,0.10900154282256577,-0.1173844120042494,0.03965700000001959,0.005115000000003533,0.012046500000010951,0.025285500000013172,-0.002153000000006955,0.009855000000001723,0.6746311823354334,-20.392137281784365,4.422647950878681,0.6265445692766453,0.08972228133601745,0.00044992694118919187,0.3846007792642677,-0.1155743730023713,0.2846007847854052,0.38700695938551855,-0.11035204990955685,0.28390055006864695
10.103,-0.724074388,0.406666872,-2.424354294,-0.748465269,1.339816916,0.209496373,-0.7089218093861056,0.40972925092586066,-2.420648902693751,-0.7508781428921886,1.3393443342047415,0.20951195835981115,0.038800747,0.047208395,-0.107836523,0.063801398,0.105537415,-0.117314439,-0.06905835077409132,0.04118524209620231,-0.1273518398181927,0.07629521340383207,0.10898317512540594,-0.11737540846835873,0.039667500000021505,0.00510550000000265,0.012053500000007489,0.025296000000015084,-0.0021565000000052237,0.009873000000006016,0.6697617493893504,-20.389195910995536,4.420524111843359,0.6260463649028876,0.08969811648370382,0.000450161893719299,0.3845803521300734,-0.11553356331469489,0.28458035757984945,0.38697006398948636,-0.11034941798895168,0.283880183825703
10.104,-0.724035567,0.406714083,-2.424462124,-0.748401455,1.339922453,0.209379064,-0.7089900510186106,0.40977038764440105,-2.4207761314716145,-0.7508018275927202,1.339453298995638,0.20939459198914737,0.03884042,0.047213496,-0.107824466,0.063826699,0.105535257,-0.117304557,-0.06824163250494922,0.04113671854037177,-0.12722877786321396,0.0763152994683871,0.10896479089659519,-0.1173663706637974,0.0396774999999856,0.005095499999995923,0.012059500000006551,0.025305999999989837,-0.0021600000000034925,0.00989050000001157,0.6649285066039268,-20.386265065457515,4.418400248573785,0.6255499907147943,0.08967412746184004,0.0004504013108785697,0.3845599324926944,-0.11549274647636097,0.2845599378801065,0.3869333003961971,-0.11034650197245069,0.2838598611919266
10.105,-0.723996707,0.406761299,-2.424569943,-0.748337616,1.340027987,0.209261764,-0.7090574815890917,0.40981147659931944,-2.420903237755292,-0.7507254931132034,1.3395622453879552,0.20927723469845888,0.038880102,0.047218586,-0.107812404,0.06385201,0.105533095,-0.117294658,-0.067430570481129,0.04108895491840296,-0.1271062836774044,0.07633447951687782,0.10894639231722457,-0.11735729068848236,0.03968749999998877,0.005085500000003407,0.012065499999984297,0.02531599999999301,-0.0021634999999875504,0.009908499999994547,0.6601313616589628,-20.383344430545744,4.416276667606439,0.6250555395186221,0.08965029624424928,0.0004506386970205005,0.3845395196430942,-0.11545192239668252,0.2845395251617694,0.38689666765683195,-0.11034330390395247,0.2838395817225016
10.106,-0.723957807,0.40680852,-2.424677749,-0.748273751,1.340133519,0.209144475,-0.7091241067129355,0.409852518546168,-2.421030222112494,-0.7506491403459018,1.339671173367693,0.20915988652315692,0.038919795,0.047223667,-0.107800335,0.063877331,0.10553093,-0.11728474,-0.0666251238438451,0.04104194684855399,-0.1269843572020812,0.07635276730159359,0.10892797973762973,-0.11734817530196215,0.03969800000002266,0.005076000000002523,0.012071500000011781,0.025326500000012686,-0.002166499999994187,0.009926500000005944,0.6553705774961158,-20.38043348715514,4.414153544634627,0.6245630447174242,0.08962663397605183,0.0004508806233572588,0.3845191144158944,-0.11541109128703574,0.2845191198923099,0.3868601648285297,-0.11033982581144114,0.28381934497534655
10.107,-0.723918868,0.406855746,-2.424785543,-0.748209861,1.340239049,0.209027195,-0.7091899319642126,0.4098935142367153,-2.421157085110291,-0.7505727701693437,1.3397800829224782,0.2090425475065898,0.038959498,0.047228738,-0.107788261,0.063902663,0.105528762,-0.117274805,-0.0658252512771596,0.040995690547284705,-0.1268629977967151,0.07637017655816518,0.10890955478528291,-0.11733901656711876,0.0397079999999832,0.005065999999995796,0.012077500000003738,0.025337499999988466,-0.002169500000007929,0.009943999999997288,0.6506450224214768,-20.377533265477897,4.412031053703137,0.6240724927518874,0.08960314299948063,0.0004511196433553661,0.3844987162647988,-0.11537025318248122,0.28449872185767466,0.3868237909746022,-0.11033606970693288,0.28379915051111193
10.108,-0.723879888,0.406902977,-2.424893325,-0.748145946,1.340344576,0.208909925,-0.7092549628771543,0.40993446441786363,-2.421283827315378,-0.7504963834482798,1.3398889740412585,0.20892521768397487,0.038999211,0.047233799,-0.10777618,0.063928006,0.105526591,-0.117264852,-0.06503091294168477,0.040950181148360396,-0.12674220508699202,0.07638672106382492,0.10889111878033203,-0.11732982261491116,0.03971799999998282,0.005055999999999727,0.01208449999997896,0.02534799999999393,-0.0021734999999907245,0.00996199999998737,0.6459549300072871,-20.374643377975225,4.409909604015414,0.6235838950296777,0.0895798069816075,0.00045135957013846424,0.38447832541712085,-0.11532940733902017,0.28447833095315067,0.38678754516434843,-0.11033203758703969,0.28377899789350136
10.109,-0.723840869,0.406950213,-2.425001096,-0.748082005,1.340450102,0.208792665,-0.70931920494564,0.4099753698321758,-2.4214104492928334,-0.7504199810351793,1.3399978467120461,0.20880789709177097,0.039038934,0.04723885,-0.107764092,0.063953359,0.105524415,-0.117254881,-0.06424206848579754,0.04090541431219445,-0.12662197745582668,0.07640241310055215,0.10887267078754069,-0.11732059220388938,0.03972850000002026,0.005046000000003659,0.012090500000006443,0.02535800000001842,-0.0021775000000019418,0.009980000000005873,0.6413004093440409,-20.37176346676617,4.407787963412707,0.6230970983428474,0.08955664149292182,0.0004516005877324642,0.3844579414759413,-0.11528855431749349,0.2844579472700885,0.3867514264732774,-0.11032773143300988,0.2837588866889676
10.11,-0.72380181,0.406997455,-2.425108854,-0.748018039,1.340555625,0.208675415,-0.7093826636232952,0.4100162312178248,-2.421536951608515,-0.7503435637692526,1.3401067009254262,0.20869058576628224,0.039078668,0.047243891,-0.107751999,0.063978722,0.105522236,-0.117244892,-0.06345867765513202,0.04086138564900194,-0.12650231568148898,0.07641726592663242,0.1088542133800268,-0.11731132548873262,0.03973899999998309,0.005035999999993379,0.012096500000005506,0.025367999999982516,-0.002180500000001473,0.009997500000004322,0.6366808433458175,-20.368893621816287,4.405666981974194,0.6226121790074461,0.08953364189416267,0.00045184211465848083,0.38443756497842074,-0.11524769418068372,0.2844375705047776,0.3867154339825268,-0.11032315321018306,0.28373881646675203
10.111,-0.723762712,0.407044701,-2.4252166,-0.747954048,1.340661146,0.208558175,-0.7094453443240317,0.41005704930871284,-2.421663334827431,-0.7502671324772896,1.340215536673079,0.20857328374361891,0.039118412,0.047248922,-0.107739899,0.064004095,0.105520054,-0.117234886,-0.06268070073654497,0.04081809088803634,-0.1263832189159422,0.07643129196297765,0.10883574765286616,-0.11730202266331764,0.03974899999998982,0.005026499999999601,0.012102999999989095,0.025378499999998638,-0.0021834999999938987,0.010015499999994404,0.6320953793645765,-20.366033527238375,4.4035469169570245,0.6221291788114054,0.0895108055443565,0.00045208446188925173,0.3844171955760065,-0.1152068270918838,0.28441720132479786,0.38667956677918625,-0.11031830486858955,0.28371878679890294
10.112,-0.723723573,0.407091953,-2.425324333,-0.747890031,1.340766665,0.208440946,-0.709507252423019,0.41009782483475765,-2.421789599513425,-0.7501906879729076,1.340324353947843,0.2084559910602938,0.039158166,0.047253944,-0.107727793,0.064029479,0.105517869,-0.117224861,-0.061908098987264314,0.04077552604483689,-0.1262646859941132,0.07644450438203498,0.10881727476397363,-0.11729268332510086,0.03975900000002497,0.005016500000003532,0.012109000000009473,0.02538950000001705,-0.0021874999999980105,0.010033500000005802,0.6275445384950065,-20.363183913718213,4.401427427782764,0.6216480608386878,0.08948812636579015,0.0004523304526615718,0.3843968338580169,-0.11516595258112564,0.2843968392079452,0.38664382395638985,-0.11031318834348443,0.28369879726026376
10.113,-0.723684395,0.407139209,-2.425432055,-0.747825989,1.340872182,0.208323726,-0.7095683932561606,0.4101385585211143,-2.4219157462299465,-0.750114231056543,1.3404331527427416,0.2083387077594904,0.03919793,0.047258955,-0.107715681,0.064054874,0.105515679,-0.117214819,-0.06114083314155219,0.040733686356663495,-0.12614671652132234,0.07645691636459395,0.10879879489850737,-0.1172833008034,0.03976899999998551,0.005006499999996805,0.01211500000000143,0.02539999999999054,-0.0021910000000033847,0.010051499999995883,0.623027782682086,-20.360344497520195,4.399308504914142,0.6211687663144543,0.08946561643817663,0.00045257314684734066,0.3843764789331171,-0.11512507086459524,0.28437648451053504,0.38660820461318246,-0.1103078055550095,0.2836788474285316
10.114,-0.723645178,0.407186471,-2.425539765,-0.747761921,1.340977697,0.208206516,-0.7096287721206875,0.4101792510883916,-2.4220417755399706,-0.750037762516268,1.3405419330525736,0.2082214338757114,0.039237704,0.047263957,-0.107703563,0.064080279,0.105513487,-0.117204758,-0.06037886452696828,0.040692567277273106,-0.12602931002424148,0.07646854027496831,0.10878030983200347,-0.1172738837789829,0.03977949999998742,0.0049965000000007365,0.012120999999986282,0.025409999999993715,-0.002194499999994548,0.01006949999999307,0.6185452748162528,-20.35751506831629,4.397190211820304,0.6206913096619757,0.08944327286136636,0.0004528163031935129,0.38435613116021417,-0.11508418224109232,0.2843561367105107,0.3865727078543734,-0.11030215840834803,0.2836589368843073
10.115,-0.72360592,0.407233737,-2.425647462,-0.747697828,1.341083209,0.208089316,-0.7096883942748856,0.41021990325288954,-2.4221676880057488,-0.7499612831277939,1.3406506948736259,0.20810416944319748,0.039277489,0.047268948,-0.107691439,0.064105694,0.10551129,-0.11719468,-0.059622154198034724,0.04065216449792351,-0.12591246577837428,0.07647938847411719,0.10876182105222523,-0.1172644325139263,0.03978950000002257,0.004986500000001115,0.012127500000012503,0.0254200000000111,-0.0021980000000070277,0.010087000000012836,0.6140961338032804,-20.354695897373745,4.3950731020381735,0.6202157229576732,0.08942108461129553,0.0004530593416764372,0.384335790994293,-0.11504328619327452,0.28433579653908686,0.38653733279064506,-0.11029624879370103,0.2836390652110153
10.116,-0.723566623,0.407281009,-2.425755148,-0.74763371,1.341188719,0.207972127,-0.7097472649390608,0.4102605157264039,-2.422293484187902,-0.749884793655079,1.3407594382018506,0.20798691449555506,0.039317283,0.04727393,-0.107679308,0.064131119,0.105509091,-0.117184584,-0.05887066417523314,0.04061247351432737,-0.12579618215303123,0.0764894727148338,0.10874332822463786,-0.11725494764240807,0.039799499999986665,0.004976499999997941,0.012133999999996092,0.025430499999991696,-0.002201000000006559,0.010105500000001655,0.6096803368951436,-20.351886662478304,4.392956722328744,0.6197419823609719,0.08939906559252232,0.0004533061762090969,0.3843154575458031,-0.11500238289243289,0.28431546304831107,0.38650207853865504,-0.11029007858690107,0.2836192319948997
10.117,-0.723527285,0.407328285,-2.425862821,-0.747569566,1.341294227,0.207854947,-0.7098053892956456,0.41030108921638736,-2.4224191646463824,-0.7498082948490976,1.3408681630353256,0.2078696690734694,0.039357088,0.047278901,-0.107667171,0.064156555,0.105506888,-0.117174469,-0.05812435658485947,0.04057348998346696,-0.12568045848020626,0.07649880598141226,0.10872483347507193,-0.11724542208566176,0.039809999999985024,0.004966500000005425,0.012139999999995155,0.02544149999999945,-0.00220499999999646,0.010123499999991736,0.6052983279914681,-20.349087541739234,4.390840973038522,0.6192700715072361,0.08937719690953494,0.0004535496847674647,0.3842951318297685,-0.11496147224523291,0.28429513733136524,0.3864669442209071,-0.11028364964927782,0.28359943682512073
10.118,-0.723487908,0.407375566,-2.425970482,-0.747505397,1.341399733,0.207737778,-0.7098627724886402,0.41034162442577843,-2.422544729940552,-0.7497317874481589,1.3409768693720214,0.20775243320893053,0.039396903,0.047283863,-0.107655028,0.064182002,0.105504681,-0.117164337,-0.05738319299450697,0.040535209391090725,-0.1255652941694409,0.0765074009386368,0.10870633669573634,-0.11723586453886503,0.039820000000023725,0.004957000000004541,0.012146000000015533,0.025452000000008468,-0.002208999999993466,0.010141000000004396,0.6009487303160548,-20.34629780991333,4.388725969772068,0.6187999145897021,0.08935548474832825,0.00045379618032430135,0.38427481315233064,-0.11492055464183921,0.28427481881083316,0.3864319289657638,-0.1102769638274636,0.28357967929355987
10.119,-0.723448492,0.407422853,-2.426078131,-0.747441202,1.341505236,0.207620618,-0.7099194196251656,0.41038212205358254,-2.422670180628815,-0.7496552721790989,1.3410855572111593,0.20763520693954393,0.039436728,0.047288815,-0.107642879,0.064207459,0.10550247,-0.117154187,-0.05664713652539338,0.040497627804125094,-0.12545068826319247,0.07651526906003364,0.10868783913776423,-0.11722626938658441,0.039830500000022084,0.004946500000002629,0.012152000000014596,0.025462000000011642,-0.002212000000007208,0.010159000000001583,0.5966322462860512,-20.343519120711154,4.386611945127383,0.6183315779003593,0.08933394542371692,0.0004540392139534223,0.3842545016097884,-0.11487963017035377,0.2842545070689407,0.38639703190721736,-0.11027002295395223,0.2835599589947379
10.12,-0.723409035,0.407470144,-2.426185768,-0.747376982,1.341610738,0.207503469,-0.7099753357747192,0.41042258279342775,-2.4227955172686455,-0.7495787497569093,1.3411942265532708,0.20751799029494172,0.039476564,0.047293756,-0.107630724,0.064232926,0.105500257,-0.117144019,-0.0559161495535344,0.04046073984518772,-0.1253366398304626,0.07652242218953856,0.10866934211143904,-0.1172166446022031,0.039840999999984916,0.0049364999999959025,0.012158499999998185,0.025472499999992237,-0.002215500000005477,0.010177000000005876,0.592348301481832,-20.34075007009107,4.384499062317162,0.617865080880874,0.08931257212987762,0.0004542854833386692,0.3842341973615921,-0.11483869798876867,0.2842342029818514,0.3863622521850724,-0.11026282884689571,0.28354027552636024
10.121,-0.723369539,0.40751744,-2.426293392,-0.747312736,1.341716237,0.20738633,-0.710030525969671,0.4104630073349104,-2.422920740415931,-0.7495022208844783,1.3413028774005558,0.20740078331129308,0.03951641,0.047298688,-0.107618562,0.064258404,0.105498039,-0.117133833,-0.055190194951854024,0.04042454148268127,-0.12522314728588818,0.07652887243107132,0.10865084728494392,-0.11720698364865705,0.039850499999992905,0.0049265000000033865,0.012164999999995985,0.02548299999999415,-0.0022194999999882725,0.010194999999988852,0.5880956917518734,-20.3379908891815,4.3823872875732555,0.6174003681684516,0.08929134174166115,0.0004545313024550976,0.3842139005695988,-0.11479775923592236,0.2842139061887458,0.3863275889450869,-0.11025538331045759,0.2835206284889746
10.122,-0.723330002,0.407564741,-2.426401005,-0.747248465,1.341821734,0.207269202,-0.7100849952067687,0.4105033963631934,-2.4230458506253014,-0.7494256862528699,1.341411509754651,0.2072835860232248,0.039556265,0.047303609,-0.107606394,0.064283892,0.105495818,-0.117123629,-0.05446923709777772,0.04038902828298033,-0.12511020937011988,0.07653463160844698,0.10863235409538262,-0.11719728806826646,0.03986050000002095,0.004916500000000212,0.012171000000009258,0.025493000000011534,-0.002223000000000752,0.010213500000006093,0.5838756415616067,-20.335241581498526,4.380276006650215,0.6169373537269429,0.0892702749441023,0.0004547800348201569,0.3841936107367879,-0.11475681251163224,0.2841936164197229,0.3862930413386969,-0.11024768813536215,0.2835010174858221
