time_s	q1_rad	q2_rad	q3_rad	q4_rad	q5_rad	q6_rad	dq1_rad_s	dq2_rad_s	dq3_rad_s	dq4_rad_s	dq5_rad_s	dq6_rad_s
0.095000000	-2.329387952	-0.550187335	-0.880442698	-0.839887108	1.795764516	2.897730949	0.003814237	-0.000386737	0.000484541	-0.003648462	-0.001502795	-0.000181573
0.096000000	-2.329384098	-0.550187725	-0.880442208	-0.839890794	1.795762998	2.897730765	0.003892137	-0.000394654	0.000494429	-0.003722980	-0.001533485	-0.000185263
0.097000000	-2.329380166	-0.550188124	-0.880441708	-0.839894555	1.795761449	2.897730578	0.003970764	-0.000402646	0.000504409	-0.003798192	-0.001564460	-0.000188987
0.098000000	-2.329376155	-0.550188530	-0.880441199	-0.839898392	1.795759868	2.897730387	0.004050114	-0.000410713	0.000514481	-0.003874097	-0.001595721	-0.000192745
0.099000000	-2.329372064	-0.550188945	-0.880440679	-0.839902305	1.795758256	2.897730192	0.004130187	-0.000418854	0.000524643	-0.003950693	-0.001627266	-0.000196535
0.100000000	-2.329367892	-0.550189368	-0.880440149	-0.839906295	1.795756613	2.897729993	0.004210980	-0.000427070	0.000534897	-0.004027978	-0.001659094	-0.000200359
0.101000000	-2.329363640	-0.550189799	-0.880439609	-0.839910363	1.795754937	2.897729790	0.004292492	-0.000435360	0.000545241	-0.004105951	-0.001691206	-0.000204216
0.102000000	-2.329359306	-0.550190238	-0.880439058	-0.839914509	1.795753230	2.897729584	0.004374722	-0.000443723	0.000555677	-0.004184611	-0.001723601	-0.000208106
0.103000000	-2.329354891	-0.550190686	-0.880438497	-0.839918732	1.795751490	2.897729374	0.004457674	-0.000452157	0.000566205	-0.004263957	-0.001756283	-0.000212031
0.104000000	-2.329350392	-0.550191143	-0.880437926	-0.839923035	1.795749718	2.897729161	0.004541338	-0.000460664	0.000576823	-0.004343987	-0.001789246	-0.000215989
0.105000000	-2.329345810	-0.550191608	-0.880437344	-0.839927418	1.795747913	2.897728943	0.004625714	-0.000469245	0.000587531	-0.004424696	-0.001822490	-0.000219980
0.106000000	-2.329341142	-0.550192082	-0.880436752	-0.839931883	1.795746074	2.897728721	0.004710799	-0.000477899	0.000598329	-0.004506084	-0.001856013	-0.000224003
0.107000000	-2.329336390	-0.550192564	-0.880436148	-0.839936429	1.795744201	2.897728496	0.004796592	-0.000486626	0.000609216	-0.004588149	-0.001889814	-0.000228059
0.108000000	-2.329331551	-0.550193056	-0.880435534	-0.839941058	1.795742295	2.897728266	0.004883090	-0.000495425	0.000620192	-0.004670889	-0.001923894	-0.000232147
0.109000000	-2.329326625	-0.550193556	-0.880434908	-0.839945770	1.795740354	2.897728032	0.004970292	-0.000504298	0.000631257	-0.004754302	-0.001958251	-0.000236267
0.110000000	-2.329321611	-0.550194065	-0.880434272	-0.839950565	1.795738379	2.897727794	0.005058195	-0.000513243	0.000642410	-0.004838386	-0.001992884	-0.000240419
0.111000000	-2.329316510	-0.550194583	-0.880433624	-0.839955446	1.795736369	2.897727552	0.005146799	-0.000522260	0.000653652	-0.004923140	-0.002027793	-0.000244603
0.112000000	-2.329311319	-0.550195110	-0.880432965	-0.839960411	1.795734324	2.897727305	0.005236100	-0.000531350	0.000664982	-0.005008561	-0.002062977	-0.000248819
0.113000000	-2.329306038	-0.550195646	-0.880432294	-0.839965462	1.795732244	2.897727055	0.005326098	-0.000540512	0.000676400	-0.005094648	-0.002098436	-0.000253066
0.114000000	-2.329300667	-0.550196191	-0.880431612	-0.839970600	1.795730128	2.897726800	0.005416789	-0.000549746	0.000687905	-0.005181399	-0.002134167	-0.000257344
