index,vel,pos,tau,tcpPose_m
29,[-0.0549779,0.00349066,0.0671952,-0.232478,-0.020944,0.208392][-0.217253,0.277407,-1.64863,-0.56554,0.414007,0.526432][-0.05292,0.16884,-0.1804,0.0174,0.0014,0.019][3.1895e-06,-2.33935e-05,1,0.640617,4.57944e-05,1,2.33934e-05,-0.000970247,-1,4.57943e-05,3.19058e-06,0.538436,0,0,0,1]
30,[-0.0541052,0.00349066,0.0645772,-0.214675,-0.0230383,0.214675][-0.217308,0.277411,-1.64857,-0.565761,0.413985,0.526645][-0.08694,0.16128,-0.1782,0.0146,0.0004,0.027][-6.32472e-07,-3.41733e-05,1,0.640616,4.25886e-05,1,3.41733e-05,-0.00101507,-1,4.25886e-05,-6.31016e-07,0.538434,0,0,0,1]
31,[-0.0558505,0.00349066,0.0637045,-0.210487,-0.0219911,0.225147][-0.217364,0.277415,-1.64851,-0.565974,0.413963,0.526867][-0.07245,0.16002,-0.19085,-0.0058,-0.0002,0.012][-4.42957e-06,-4.10527e-05,1,0.640615,5.62729e-05,1,4.1053e-05,-0.0010601,-1,5.62731e-05,-4.42726e-06,0.538432,0,0,0,1]
32,[-0.0567232,0.00436332,0.0628319,-0.213628,-0.020944,0.2241][-0.217421,0.277419,-1.64844,-0.566188,0.413941,0.52709][-0.05481,0.1638,-0.1793,-0.0036,0,0.0044][-7.93333e-06,-4.74036e-05,1,0.640614,7.11477e-05,1,4.74041e-05,-0.0011057,-1,7.11481e-05,-7.92995e-06,0.53843,0,0,0,1]
33,[-0.0541052,0.00523599,0.0637045,-0.219911,-0.0230383,0.219911][-0.217476,0.277425,-1.64838,-0.566405,0.413918,0.527314][-0.06489,0.17199,-0.1837,0.0026,-0.0002,0.0006][-1.40774e-05,-5.64689e-05,1,0.640613,8.34606e-05,1,5.64701e-05,-0.00115034,-1,8.34614e-05,-1.40727e-05,0.538427,0,0,0,1]
34,[-0.0532325,0.00610865,0.0628319,-0.218864,-0.0230383,0.20944][-0.21753,0.277431,-1.64831,-0.566626,0.413894,0.527526][-0.07875,0.18459,-0.18425,0.0148,-0.0016,0.0188][-2.34222e-05,-6.769e-05,1,0.640612,8.02446e-05,1,6.76919e-05,-0.0011945,-1,8.02462e-05,-2.34168e-05,0.538422,0,0,0,1]
35,[-0.0541052,0.00610865,0.0628319,-0.207345,-0.0219911,0.211534][-0.217584,0.277437,-1.64825,-0.566839,0.413871,0.527737][-0.06363,0.18648,-0.1837,0.0016,-0.0012,0.0218][-3.08739e-05,-7.54996e-05,1,0.640612,8.35057e-05,1,7.55022e-05,-0.00123883,-1,8.35081e-05,-3.08676e-05,0.538419,0,0,0,1]
36,[-0.0514872,0.00436332,0.0645772,-0.210487,-0.020944,0.212581][-0.217638,0.277443,-1.64819,-0.56705,0.413849,0.527948][-0.06678,0.18648,-0.1793,-0.0054,-0.0006,0.0172][-3.51218e-05,-8.40243e-05,1,0.640611,8.85452e-05,1,8.40275e-05,-0.00128242,-1,8.85482e-05,-3.51143e-05,0.538416,0,0,0,1]
37,[-0.0532325,0.00349066,0.0654498,-0.213628,-0.0198968,0.210487][-0.217691,0.277448,-1.64812,-0.567263,0.413828,0.528158][-0.08442,0.17514,-0.17875,0,0.0014,0.0146][-3.77109e-05,-9.43186e-05,1,0.640611,9.18276e-05,1,9.4322e-05,-0.00132559,-1,9.18312e-05,-3.77022e-05,0.538414,0,0,0,1]
38,[-0.0514872,0.00349066,0.0654498,-0.219911,-0.0198968,0.203156][-0.217743,0.277452,-1.64806,-0.567481,0.413807,0.528366][-0.07875,0.16821,-0.1738,0.0078,0.003,0.0178][-3.9881e-05,-0.000107556,1,0.64061,8.6506e-05,1,0.00010756,-0.00136848,-1,8.65103e-05,-3.98717e-05,0.538413,0,0,0,1]
39,[-0.0523599,0.00349066,0.0637045,-0.207345,-0.0198968,0.206298][-0.217796,0.277455,-1.64799,-0.567693,0.413787,0.528572][-0.07623,0.16443,-0.1727,0.0038,0.0022,0.0256][-4.06429e-05,-0.000117885,1,0.640609,8.54292e-05,1,0.000117889,-0.00141151,-1,8.5434e-05,-4.06328e-05,0.538412,0,0,0,1]
